Date_Time,Unit,Value
12/20/2021 1:40,C,0.088
12/20/2021 3:20,C,-0.916
12/20/2021 5:00,C,-1.418
12/20/2021 6:40,C,-1.92
12/20/2021 8:20,C,-2.422
12/20/2021 10:00,C,-1.418
12/20/2021 11:40,C,2.095
12/20/2021 13:20,C,13.123
12/20/2021 15:00,C,17.128
12/20/2021 16:40,C,17.128
12/20/2021 18:20,C,17.629
12/20/2021 20:00,C,18.129
12/20/2021 21:40,C,18.129
12/20/2021 23:20,C,18.129
12/21/2021 1:00,C,18.129
12/21/2021 2:40,C,18.129
12/21/2021 4:20,C,18.129
12/21/2021 6:00,C,18.129
12/21/2021 7:40,C,18.129
12/21/2021 9:20,C,19.631
12/21/2021 11:00,C,21.132
12/21/2021 12:40,C,21.132
12/21/2021 14:20,C,21.632
12/21/2021 16:00,C,20.631
12/21/2021 17:40,C,19.631
12/21/2021 19:20,C,19.13
12/21/2021 21:00,C,19.13
12/21/2021 22:40,C,19.13
12/22/2021 0:20,C,18.63
12/22/2021 2:00,C,18.129
12/22/2021 3:40,C,18.129
12/22/2021 5:20,C,18.129
12/22/2021 7:00,C,17.629
12/22/2021 8:40,C,19.631
12/22/2021 10:20,C,21.132
12/22/2021 12:00,C,21.632
12/22/2021 13:40,C,22.132
12/22/2021 15:20,C,22.632
12/22/2021 17:00,C,20.631
12/22/2021 18:40,C,21.132
12/22/2021 20:20,C,21.632
12/22/2021 22:00,C,20.131
12/22/2021 23:40,C,19.631
12/23/2021 1:20,C,19.631
12/23/2021 3:00,C,19.13
12/23/2021 4:40,C,19.13
12/23/2021 6:20,C,19.13
12/23/2021 8:00,C,19.13
12/23/2021 9:40,C,21.132
12/23/2021 11:20,C,21.632
12/23/2021 13:00,C,21.632
12/23/2021 14:40,C,22.132
12/23/2021 16:20,C,21.132
12/23/2021 18:00,C,20.631
12/23/2021 19:40,C,20.131
12/23/2021 21:20,C,20.131
12/23/2021 23:00,C,19.631
12/24/2021 0:40,C,19.631
12/24/2021 2:20,C,19.631
12/24/2021 4:00,C,19.631
12/24/2021 5:40,C,19.13
12/24/2021 7:20,C,19.13
12/24/2021 9:00,C,19.13
12/24/2021 10:40,C,21.132
12/24/2021 12:20,C,19.631
12/24/2021 14:00,C,21.132
12/24/2021 15:40,C,20.131
12/24/2021 17:20,C,19.631
12/24/2021 19:00,C,19.631
12/24/2021 20:40,C,19.631
12/24/2021 22:20,C,19.631
12/25/2021 0:00,C,19.13
12/25/2021 1:40,C,19.13
12/25/2021 3:20,C,19.13
12/25/2021 5:00,C,19.13
12/25/2021 6:40,C,18.63
12/25/2021 8:20,C,18.63
12/25/2021 10:00,C,18.63
12/25/2021 11:40,C,18.63
12/25/2021 13:20,C,18.63
12/25/2021 15:00,C,18.63
12/25/2021 16:40,C,18.63
12/25/2021 18:20,C,19.13
12/25/2021 20:00,C,19.13
12/25/2021 21:40,C,19.13
12/25/2021 23:20,C,19.13
12/26/2021 1:00,C,19.13
12/26/2021 2:40,C,19.13
12/26/2021 4:20,C,19.13
12/26/2021 6:00,C,18.63
12/26/2021 7:40,C,18.63
12/26/2021 9:20,C,18.63
12/26/2021 11:00,C,20.131
12/26/2021 12:40,C,20.631
12/26/2021 14:20,C,19.631
12/26/2021 16:00,C,20.131
12/26/2021 17:40,C,19.631
12/26/2021 19:20,C,19.13
12/26/2021 21:00,C,19.13
12/26/2021 22:40,C,19.13
12/27/2021 0:20,C,18.63
12/27/2021 2:00,C,18.63
12/27/2021 3:40,C,18.63
12/27/2021 5:20,C,18.63
12/27/2021 7:00,C,18.63
12/27/2021 8:40,C,18.129
12/27/2021 10:20,C,20.131
12/27/2021 12:00,C,21.132
12/27/2021 13:40,C,21.632
12/27/2021 15:20,C,21.632
12/27/2021 17:00,C,19.631
12/27/2021 18:40,C,19.13
12/27/2021 20:20,C,18.63
12/27/2021 22:00,C,18.129
12/27/2021 23:40,C,18.129
12/28/2021 1:20,C,17.629
12/28/2021 3:00,C,17.629
12/28/2021 4:40,C,17.128
12/28/2021 6:20,C,17.128
12/28/2021 8:00,C,17.128
12/28/2021 9:40,C,17.128
12/28/2021 11:20,C,17.128
12/28/2021 13:00,C,17.128
12/28/2021 14:40,C,17.128
12/28/2021 16:20,C,17.629
12/28/2021 18:00,C,17.128
12/28/2021 19:40,C,17.128
12/28/2021 21:20,C,17.128
12/28/2021 23:00,C,17.128
12/29/2021 0:40,C,17.128
12/29/2021 2:20,C,17.128
12/29/2021 4:00,C,17.128
12/29/2021 5:40,C,17.128
12/29/2021 7:20,C,17.128
12/29/2021 9:00,C,17.128
12/29/2021 10:40,C,19.13
12/29/2021 12:20,C,20.631
12/29/2021 14:00,C,21.132
12/29/2021 15:40,C,19.631
12/29/2021 17:20,C,20.131
12/29/2021 19:00,C,21.132
12/29/2021 20:40,C,21.132
12/29/2021 22:20,C,21.632
12/30/2021 0:00,C,21.632
12/30/2021 1:40,C,21.632
12/30/2021 3:20,C,22.132
12/30/2021 5:00,C,22.132
12/30/2021 6:40,C,22.132
12/30/2021 8:20,C,22.632
12/30/2021 10:00,C,22.632
12/30/2021 11:40,C,22.632
12/30/2021 13:20,C,22.632
12/30/2021 15:00,C,22.632
12/30/2021 16:40,C,21.132
12/30/2021 18:20,C,20.631
12/30/2021 20:00,C,20.131
12/30/2021 21:40,C,19.631
12/30/2021 23:20,C,19.13
12/31/2021 1:00,C,19.13
12/31/2021 2:40,C,19.13
12/31/2021 4:20,C,19.13
12/31/2021 6:00,C,19.13
12/31/2021 7:40,C,19.13
12/31/2021 9:20,C,19.13
12/31/2021 11:00,C,19.13
12/31/2021 12:40,C,19.13
12/31/2021 14:20,C,19.13
12/31/2021 16:00,C,19.13
12/31/2021 17:40,C,19.13
12/31/2021 19:20,C,19.13
12/31/2021 21:00,C,19.13
12/31/2021 22:40,C,18.63
1/1/2022 0:20,C,18.63
1/1/2022 2:00,C,18.63
1/1/2022 3:40,C,18.63
1/1/2022 5:20,C,18.63
1/1/2022 7:00,C,18.129
1/1/2022 8:40,C,18.129
1/1/2022 10:20,C,17.629
1/1/2022 12:00,C,17.629
1/1/2022 13:40,C,18.129
1/1/2022 15:20,C,17.629
1/1/2022 17:00,C,17.629
1/1/2022 18:40,C,17.629
1/1/2022 20:20,C,17.629
1/1/2022 22:00,C,17.128
1/1/2022 23:40,C,17.128
1/2/2022 1:20,C,17.128
1/2/2022 3:00,C,16.628
1/2/2022 4:40,C,16.628
1/2/2022 6:20,C,16.127
1/2/2022 8:00,C,16.127
1/2/2022 9:40,C,16.127
1/2/2022 11:20,C,16.127
1/2/2022 13:00,C,16.628
1/2/2022 14:40,C,16.628
1/2/2022 16:20,C,16.628
1/2/2022 18:00,C,17.128
1/2/2022 19:40,C,16.628
1/2/2022 21:20,C,16.628
1/2/2022 23:00,C,16.628
1/3/2022 0:40,C,16.628
1/3/2022 2:20,C,16.127
1/3/2022 4:00,C,16.127
1/3/2022 5:40,C,16.127
1/3/2022 7:20,C,15.626
1/3/2022 9:00,C,15.626
1/3/2022 10:40,C,18.63
1/3/2022 12:20,C,19.631
1/3/2022 14:00,C,19.13
1/3/2022 15:40,C,18.63
1/3/2022 17:20,C,18.129
1/3/2022 19:00,C,18.129
1/3/2022 20:40,C,18.129
1/3/2022 22:20,C,18.129
1/4/2022 0:00,C,17.629
1/4/2022 1:40,C,17.629
1/4/2022 3:20,C,17.629
1/4/2022 5:00,C,17.629
1/4/2022 6:40,C,18.63
1/4/2022 8:20,C,20.131
1/4/2022 10:00,C,20.631
1/4/2022 11:40,C,21.132
1/4/2022 13:20,C,21.632
1/4/2022 15:00,C,20.631
1/4/2022 16:40,C,20.131
1/4/2022 18:20,C,19.631
1/4/2022 20:00,C,19.631
1/4/2022 21:40,C,19.13
1/4/2022 23:20,C,18.63
1/5/2022 1:00,C,18.63
1/5/2022 2:40,C,18.63
1/5/2022 4:20,C,18.63
1/5/2022 6:00,C,18.63
1/5/2022 7:40,C,18.63
1/5/2022 9:20,C,18.63
1/5/2022 11:00,C,20.631
1/5/2022 12:40,C,21.132
1/5/2022 14:20,C,21.632
1/5/2022 16:00,C,20.631
1/5/2022 17:40,C,20.131
1/5/2022 19:20,C,19.631
1/5/2022 21:00,C,19.631
1/5/2022 22:40,C,19.631
1/6/2022 0:20,C,19.631
1/6/2022 2:00,C,19.13
1/6/2022 3:40,C,19.13
1/6/2022 5:20,C,19.13
1/6/2022 7:00,C,20.131
1/6/2022 8:40,C,20.631
1/6/2022 10:20,C,21.132
1/6/2022 12:00,C,21.632
1/6/2022 13:40,C,22.132
1/6/2022 15:20,C,18.129
1/6/2022 17:00,C,15.626
1/6/2022 18:40,C,13.123
1/6/2022 20:20,C,10.618
1/6/2022 22:00,C,8.613
1/6/2022 23:40,C,7.11
1/7/2022 1:20,C,6.107
1/7/2022 3:00,C,5.104
1/7/2022 4:40,C,4.101
1/7/2022 6:20,C,3.6
1/7/2022 8:00,C,3.098
1/7/2022 9:40,C,3.098
1/7/2022 11:20,C,4.101
1/7/2022 13:00,C,5.104
1/7/2022 14:40,C,5.606
1/7/2022 16:20,C,6.107
1/7/2022 18:00,C,6.107
1/7/2022 19:40,C,6.107
1/7/2022 21:20,C,6.107
1/7/2022 23:00,C,6.107
1/8/2022 0:40,C,5.606
1/8/2022 2:20,C,5.606
1/8/2022 4:00,C,5.104
1/8/2022 5:40,C,5.104
1/8/2022 7:20,C,5.104
1/8/2022 9:00,C,5.104
1/8/2022 10:40,C,5.104
1/8/2022 12:20,C,5.606
1/8/2022 14:00,C,6.107
1/8/2022 15:40,C,6.608
1/8/2022 17:20,C,6.608
1/8/2022 19:00,C,6.107
1/8/2022 20:40,C,5.606
1/8/2022 22:20,C,5.104
1/9/2022 0:00,C,4.603
1/9/2022 1:40,C,4.101
1/9/2022 3:20,C,3.6
1/9/2022 5:00,C,3.098
1/9/2022 6:40,C,3.098
1/9/2022 8:20,C,2.596
1/9/2022 10:00,C,3.098
1/9/2022 11:40,C,3.6
1/9/2022 13:20,C,4.101
1/9/2022 15:00,C,4.603
1/9/2022 16:40,C,4.603
1/9/2022 18:20,C,4.603
1/9/2022 20:00,C,4.603
1/9/2022 21:40,C,4.603
1/9/2022 23:20,C,4.603
1/10/2022 1:00,C,4.101
1/10/2022 2:40,C,4.101
1/10/2022 4:20,C,4.101
1/10/2022 6:00,C,3.6
1/10/2022 7:40,C,3.6
1/10/2022 9:20,C,3.6
1/10/2022 11:00,C,3.6
1/10/2022 12:40,C,4.101
1/10/2022 14:20,C,4.603
1/10/2022 16:00,C,5.104
1/10/2022 17:40,C,5.104
1/10/2022 19:20,C,4.603
1/10/2022 21:00,C,4.603
1/10/2022 22:40,C,4.101
1/11/2022 0:20,C,4.101
1/11/2022 2:00,C,3.6
1/11/2022 3:40,C,3.098
1/11/2022 5:20,C,2.095
1/11/2022 7:00,C,1.593
1/11/2022 8:40,C,0.59
1/11/2022 10:20,C,1.091
1/11/2022 12:00,C,2.095
1/11/2022 13:40,C,3.6
1/11/2022 15:20,C,4.101
1/11/2022 17:00,C,4.603
1/11/2022 18:40,C,4.603
1/11/2022 20:20,C,4.101
1/11/2022 22:00,C,3.6
1/11/2022 23:40,C,3.098
1/12/2022 1:20,C,2.095
1/12/2022 3:00,C,1.593
1/12/2022 4:40,C,0.59
1/12/2022 6:20,C,0.088
1/12/2022 8:00,C,-0.414
1/12/2022 9:40,C,-0.414
1/12/2022 11:20,C,1.091
1/12/2022 13:00,C,2.596
1/12/2022 14:40,C,4.101
1/12/2022 16:20,C,4.603
1/12/2022 18:00,C,4.603
1/12/2022 19:40,C,4.603
1/12/2022 21:20,C,4.603
1/12/2022 23:00,C,4.603
1/13/2022 0:40,C,4.101
1/13/2022 2:20,C,3.6
1/13/2022 4:00,C,3.098
1/13/2022 5:40,C,2.596
1/13/2022 7:20,C,2.095
1/13/2022 9:00,C,1.593
1/13/2022 10:40,C,2.596
1/13/2022 12:20,C,4.101
1/13/2022 14:00,C,5.606
1/13/2022 15:40,C,6.107
1/13/2022 17:20,C,6.608
1/13/2022 19:00,C,6.107
1/13/2022 20:40,C,6.107
1/13/2022 22:20,C,6.107
1/14/2022 0:00,C,6.107
1/14/2022 1:40,C,6.107
1/14/2022 3:20,C,6.107
1/14/2022 5:00,C,6.107
1/14/2022 6:40,C,6.107
1/14/2022 8:20,C,5.606
1/14/2022 10:00,C,6.107
1/14/2022 11:40,C,7.11
1/14/2022 13:20,C,7.611
1/14/2022 15:00,C,7.611
1/14/2022 16:40,C,8.112
1/14/2022 18:20,C,7.611
1/14/2022 20:00,C,7.11
1/14/2022 21:40,C,6.608
1/14/2022 23:20,C,6.608
1/15/2022 1:00,C,6.107
1/15/2022 2:40,C,6.107
1/15/2022 4:20,C,5.606
1/15/2022 6:00,C,5.104
1/15/2022 7:40,C,5.104
1/15/2022 9:20,C,5.104
1/15/2022 11:00,C,5.104
1/15/2022 12:40,C,5.606
1/15/2022 14:20,C,6.608
1/15/2022 16:00,C,6.608
1/15/2022 17:40,C,6.608
1/15/2022 19:20,C,6.107
1/15/2022 21:00,C,5.606
1/15/2022 22:40,C,4.603
1/16/2022 0:20,C,3.6
1/16/2022 2:00,C,2.596
1/16/2022 3:40,C,2.095
1/16/2022 5:20,C,1.091
1/16/2022 7:00,C,0.59
1/16/2022 8:40,C,0.088
1/16/2022 10:20,C,0.59
1/16/2022 12:00,C,1.593
1/16/2022 13:40,C,3.6
1/16/2022 15:20,C,4.603
1/16/2022 17:00,C,5.104
1/16/2022 18:40,C,4.603
1/16/2022 20:20,C,4.603
1/16/2022 22:00,C,4.101
1/16/2022 23:40,C,3.6
1/17/2022 1:20,C,3.098
1/17/2022 3:00,C,2.596
1/17/2022 4:40,C,2.095
1/17/2022 6:20,C,1.593
1/17/2022 8:00,C,1.593
1/17/2022 9:40,C,1.593
1/17/2022 11:20,C,3.098
1/17/2022 13:00,C,4.603
1/17/2022 14:40,C,5.606
1/17/2022 16:20,C,5.606
1/17/2022 18:00,C,5.606
1/17/2022 19:40,C,5.606
1/17/2022 21:20,C,5.104
1/17/2022 23:00,C,4.603
1/18/2022 0:40,C,4.101
1/18/2022 2:20,C,3.6
1/18/2022 4:00,C,3.6
1/18/2022 5:40,C,3.6
1/18/2022 7:20,C,3.6
1/18/2022 9:00,C,4.101
1/18/2022 10:40,C,4.101
1/18/2022 12:20,C,4.603
1/18/2022 14:00,C,5.104
1/18/2022 15:40,C,5.606
1/18/2022 17:20,C,5.606
1/18/2022 19:00,C,5.606
1/18/2022 20:40,C,5.606
1/18/2022 22:20,C,5.606
1/19/2022 0:00,C,5.606
1/19/2022 1:40,C,5.104
1/19/2022 3:20,C,5.104
1/19/2022 5:00,C,4.603
1/19/2022 6:40,C,4.101
1/19/2022 8:20,C,4.101
1/19/2022 10:00,C,4.101
1/19/2022 11:40,C,4.603
1/19/2022 13:20,C,5.606
1/19/2022 15:00,C,6.107
1/19/2022 16:40,C,6.107
1/19/2022 18:20,C,6.107
1/19/2022 20:00,C,5.606
1/19/2022 21:40,C,5.104
1/19/2022 23:20,C,4.101
1/20/2022 1:00,C,3.6
1/20/2022 2:40,C,3.098
1/20/2022 4:20,C,2.596
1/20/2022 6:00,C,2.095
1/20/2022 7:40,C,1.593
1/20/2022 9:20,C,2.095
1/20/2022 11:00,C,2.596
1/20/2022 12:40,C,3.098
1/20/2022 14:20,C,4.101
1/20/2022 16:00,C,4.603
1/20/2022 17:40,C,4.603
1/20/2022 19:20,C,4.603
1/20/2022 21:00,C,4.101
1/20/2022 22:40,C,3.6
1/21/2022 0:20,C,2.596
1/21/2022 2:00,C,2.095
1/21/2022 3:40,C,1.593
1/21/2022 5:20,C,1.091
1/21/2022 7:00,C,0.59
1/21/2022 8:40,C,0.59
1/21/2022 10:20,C,1.593
1/21/2022 12:00,C,2.596
1/21/2022 13:40,C,4.101
1/21/2022 15:20,C,4.101
1/21/2022 17:00,C,4.101
1/21/2022 18:40,C,4.101
1/21/2022 20:20,C,3.6
1/21/2022 22:00,C,3.6
1/21/2022 23:40,C,3.098
1/22/2022 1:20,C,3.098
1/22/2022 3:00,C,2.596
1/22/2022 4:40,C,2.596
1/22/2022 6:20,C,2.596
1/22/2022 8:00,C,2.596
1/22/2022 9:40,C,2.596
1/22/2022 11:20,C,2.596
1/22/2022 13:00,C,2.596
1/22/2022 14:40,C,3.098
1/22/2022 16:20,C,3.098
1/22/2022 18:00,C,3.098
1/22/2022 19:40,C,3.6
1/22/2022 21:20,C,3.6
1/22/2022 23:00,C,3.6
1/23/2022 0:40,C,3.6
1/23/2022 2:20,C,3.6
1/23/2022 4:00,C,3.6
1/23/2022 5:40,C,3.6
1/23/2022 7:20,C,3.6
1/23/2022 9:00,C,3.6
1/23/2022 10:40,C,3.6
1/23/2022 12:20,C,4.603
1/23/2022 14:00,C,5.104
1/23/2022 15:40,C,5.606
1/23/2022 17:20,C,5.606
1/23/2022 19:00,C,5.606
1/23/2022 20:40,C,5.104
1/23/2022 22:20,C,4.101
1/24/2022 0:00,C,3.6
1/24/2022 1:40,C,2.596
1/24/2022 3:20,C,2.095
1/24/2022 5:00,C,1.593
1/24/2022 6:40,C,1.091
1/24/2022 8:20,C,0.59
1/24/2022 10:00,C,0.59
1/24/2022 11:40,C,2.095
1/24/2022 13:20,C,3.6
1/24/2022 15:00,C,5.104
1/24/2022 16:40,C,6.107
1/24/2022 18:20,C,5.606
1/24/2022 20:00,C,5.606
1/24/2022 21:40,C,5.104
1/24/2022 23:20,C,4.603
1/25/2022 1:00,C,4.603
1/25/2022 2:40,C,4.101
1/25/2022 4:20,C,3.6
1/25/2022 6:00,C,3.098
1/25/2022 7:40,C,2.596
1/25/2022 9:20,C,2.596
1/25/2022 11:00,C,3.098
1/25/2022 12:40,C,4.101
1/25/2022 14:20,C,4.603
1/25/2022 16:00,C,5.606
1/25/2022 17:40,C,5.104
1/25/2022 19:20,C,5.104
1/25/2022 21:00,C,4.603
1/25/2022 22:40,C,4.603
1/26/2022 0:20,C,4.101
1/26/2022 2:00,C,3.6
1/26/2022 3:40,C,3.098
1/26/2022 5:20,C,2.596
1/26/2022 7:00,C,2.095
1/26/2022 8:40,C,1.593
1/26/2022 10:20,C,2.095
1/26/2022 12:00,C,2.596
1/26/2022 13:40,C,3.098
1/26/2022 15:20,C,3.6
1/26/2022 17:00,C,4.101
1/26/2022 18:40,C,4.101
1/26/2022 20:20,C,3.6
1/26/2022 22:00,C,3.098
1/26/2022 23:40,C,2.596
1/27/2022 1:20,C,1.593
1/27/2022 3:00,C,1.091
1/27/2022 4:40,C,0.088
1/27/2022 6:20,C,-0.916
1/27/2022 8:00,C,-1.418
1/27/2022 9:40,C,-1.418
1/27/2022 11:20,C,0.088
1/27/2022 13:00,C,2.095
1/27/2022 14:40,C,3.098
1/27/2022 16:20,C,3.6
1/27/2022 18:00,C,3.6
1/27/2022 19:40,C,3.098
1/27/2022 21:20,C,3.098
1/27/2022 23:00,C,2.596
1/28/2022 0:40,C,2.095
1/28/2022 2:20,C,2.095
1/28/2022 4:00,C,1.593
1/28/2022 5:40,C,1.593
1/28/2022 7:20,C,1.091
1/28/2022 9:00,C,1.091
1/28/2022 10:40,C,1.091
1/28/2022 12:20,C,1.593
1/28/2022 14:00,C,2.095
1/28/2022 15:40,C,3.098
1/28/2022 17:20,C,3.098
1/28/2022 19:00,C,3.098
1/28/2022 20:40,C,3.098
1/28/2022 22:20,C,3.098
1/29/2022 0:00,C,3.098
1/29/2022 1:40,C,3.098
1/29/2022 3:20,C,2.596
1/29/2022 5:00,C,2.596
1/29/2022 6:40,C,2.596
1/29/2022 8:20,C,2.596
1/29/2022 10:00,C,2.596
1/29/2022 11:40,C,3.098
1/29/2022 13:20,C,4.101
1/29/2022 15:00,C,4.603
1/29/2022 16:40,C,5.104
1/29/2022 18:20,C,5.104
1/29/2022 20:00,C,4.603
1/29/2022 21:40,C,4.603
1/29/2022 23:20,C,4.101
1/30/2022 1:00,C,4.101
1/30/2022 2:40,C,4.101
1/30/2022 4:20,C,3.6
1/30/2022 6:00,C,3.6
1/30/2022 7:40,C,3.6
1/30/2022 9:20,C,3.6
1/30/2022 11:00,C,4.101
1/30/2022 12:40,C,5.104
1/30/2022 14:20,C,5.606
1/30/2022 16:00,C,6.107
1/30/2022 17:40,C,6.107
1/30/2022 19:20,C,5.606
1/30/2022 21:00,C,5.104
1/30/2022 22:40,C,4.603
1/31/2022 0:20,C,4.101
1/31/2022 2:00,C,3.098
1/31/2022 3:40,C,2.596
1/31/2022 5:20,C,1.593
1/31/2022 7:00,C,1.091
1/31/2022 8:40,C,1.091
1/31/2022 10:20,C,2.095
1/31/2022 12:00,C,3.6
1/31/2022 13:40,C,5.104
1/31/2022 15:20,C,6.107
1/31/2022 17:00,C,6.608
1/31/2022 18:40,C,6.107
1/31/2022 20:20,C,6.107
1/31/2022 22:00,C,6.107
1/31/2022 23:40,C,5.606
2/1/2022 1:20,C,5.606
2/1/2022 3:00,C,5.104
2/1/2022 4:40,C,5.104
2/1/2022 6:20,C,4.603
2/1/2022 8:00,C,4.603
2/1/2022 9:40,C,4.603
2/1/2022 11:20,C,5.104
2/1/2022 13:00,C,6.107
2/1/2022 14:40,C,6.107
2/1/2022 16:20,C,6.107
2/1/2022 18:00,C,6.107
2/1/2022 19:40,C,6.107
2/1/2022 21:20,C,5.606
2/1/2022 23:00,C,5.606
2/2/2022 0:40,C,5.104
2/2/2022 2:20,C,4.603
2/2/2022 4:00,C,4.101
2/2/2022 5:40,C,3.6
2/2/2022 7:20,C,2.596
2/2/2022 9:00,C,2.095
2/2/2022 10:40,C,2.095
2/2/2022 12:20,C,2.095
2/2/2022 14:00,C,2.095
2/2/2022 15:40,C,2.095
2/2/2022 17:20,C,2.095
2/2/2022 19:00,C,1.593
2/2/2022 20:40,C,1.091
2/2/2022 22:20,C,0.59
2/3/2022 0:00,C,0.088
2/3/2022 1:40,C,-0.414
2/3/2022 3:20,C,-1.418
2/3/2022 5:00,C,-1.92
2/3/2022 6:40,C,-1.92
2/3/2022 8:20,C,-2.422
2/3/2022 10:00,C,-2.422
2/3/2022 11:40,C,-1.92
2/3/2022 13:20,C,-1.418
2/3/2022 15:00,C,-0.916
2/3/2022 16:40,C,-0.414
2/3/2022 18:20,C,-0.414
2/3/2022 20:00,C,-0.414
2/3/2022 21:40,C,-0.916
2/3/2022 23:20,C,-0.916
2/4/2022 1:00,C,-0.916
2/4/2022 2:40,C,-0.916
2/4/2022 4:20,C,-1.418
2/4/2022 6:00,C,-1.418
2/4/2022 7:40,C,-1.418
2/4/2022 9:20,C,-1.418
2/4/2022 11:00,C,-0.916
2/4/2022 12:40,C,-0.414
2/4/2022 14:20,C,0.59
2/4/2022 16:00,C,1.091
2/4/2022 17:40,C,1.091
2/4/2022 19:20,C,1.091
2/4/2022 21:00,C,1.091
2/4/2022 22:40,C,1.091
2/5/2022 0:20,C,0.59
2/5/2022 2:00,C,0.59
2/5/2022 3:40,C,0.088
2/5/2022 5:20,C,-0.916
2/5/2022 7:00,C,-1.92
2/5/2022 8:40,C,-2.422
2/5/2022 10:20,C,-1.418
2/5/2022 12:00,C,0.088
2/5/2022 13:40,C,1.593
2/5/2022 15:20,C,2.596
2/5/2022 17:00,C,3.098
2/5/2022 18:40,C,3.098
2/5/2022 20:20,C,3.098
2/5/2022 22:00,C,3.098
2/5/2022 23:40,C,3.098
2/6/2022 1:20,C,3.098
2/6/2022 3:00,C,2.596
2/6/2022 4:40,C,2.095
2/6/2022 6:20,C,1.091
2/6/2022 8:00,C,0.59
2/6/2022 9:40,C,1.593
2/6/2022 11:20,C,2.095
2/6/2022 13:00,C,3.098
2/6/2022 14:40,C,3.6
2/6/2022 16:20,C,3.6
2/6/2022 18:00,C,4.101
2/6/2022 19:40,C,3.6
2/6/2022 21:20,C,3.6
2/6/2022 23:00,C,3.6
2/7/2022 0:40,C,3.6
2/7/2022 2:20,C,3.098
2/7/2022 4:00,C,2.596
2/7/2022 5:40,C,2.596
2/7/2022 7:20,C,2.596
2/7/2022 9:00,C,2.095
2/7/2022 10:40,C,2.596
2/7/2022 12:20,C,3.6
2/7/2022 14:00,C,4.603
2/7/2022 15:40,C,5.104
2/7/2022 17:20,C,5.104
2/7/2022 19:00,C,5.104
2/7/2022 20:40,C,4.603
2/7/2022 22:20,C,4.101
2/8/2022 0:00,C,3.098
2/8/2022 1:40,C,2.596
2/8/2022 3:20,C,1.593
2/8/2022 5:00,C,0.59
2/8/2022 6:40,C,0.088
2/8/2022 8:20,C,-0.414
2/8/2022 10:00,C,0.59
2/8/2022 11:40,C,2.596
2/8/2022 13:20,C,4.101
2/8/2022 15:00,C,5.606
2/8/2022 16:40,C,6.107
2/8/2022 18:20,C,6.107
2/8/2022 20:00,C,6.107
2/8/2022 21:40,C,5.606
2/8/2022 23:20,C,5.606
2/9/2022 1:00,C,5.606
2/9/2022 2:40,C,5.606
2/9/2022 4:20,C,5.104
2/9/2022 6:00,C,5.104
