Date_Time,Unit,Value
12/22/2021 20:17,C,22.147
12/22/2021 21:57,C,19.144
12/22/2021 23:37,C,18.644
12/23/2021 1:17,C,18.644
12/23/2021 2:57,C,18.644
12/23/2021 4:37,C,18.644
12/23/2021 6:17,C,18.644
12/23/2021 7:57,C,18.644
12/23/2021 9:37,C,21.647
12/23/2021 11:17,C,21.647
12/23/2021 12:57,C,21.647
12/23/2021 14:37,C,22.147
12/23/2021 16:17,C,20.146
12/23/2021 17:57,C,19.645
12/23/2021 19:37,C,19.645
12/23/2021 21:17,C,19.645
12/23/2021 22:57,C,19.144
12/24/2021 0:37,C,19.144
12/24/2021 2:17,C,18.644
12/24/2021 3:57,C,18.644
12/24/2021 5:37,C,18.644
12/24/2021 7:17,C,18.143
12/24/2021 8:57,C,18.143
12/24/2021 10:37,C,21.647
12/24/2021 12:17,C,19.144
12/24/2021 13:57,C,21.147
12/24/2021 15:37,C,19.144
12/24/2021 17:17,C,19.144
12/24/2021 18:57,C,18.644
12/24/2021 20:37,C,18.644
12/24/2021 22:17,C,18.644
12/24/2021 23:57,C,18.644
12/25/2021 1:37,C,18.143
12/25/2021 3:17,C,18.143
12/25/2021 4:57,C,18.143
12/25/2021 6:37,C,18.143
12/25/2021 8:17,C,17.642
12/25/2021 9:57,C,18.143
12/25/2021 11:37,C,18.143
12/25/2021 13:17,C,18.143
12/25/2021 14:57,C,18.143
12/25/2021 16:37,C,18.143
12/25/2021 18:17,C,18.143
12/25/2021 19:57,C,18.143
12/25/2021 21:37,C,18.143
12/25/2021 23:17,C,18.143
12/26/2021 0:57,C,18.143
12/26/2021 2:37,C,18.143
12/26/2021 4:17,C,18.143
12/26/2021 5:57,C,17.642
12/26/2021 7:37,C,17.642
12/26/2021 9:17,C,17.642
12/26/2021 10:57,C,20.646
12/26/2021 12:37,C,21.147
12/26/2021 14:17,C,18.644
12/26/2021 15:57,C,19.144
12/26/2021 17:37,C,18.644
12/26/2021 19:17,C,18.143
12/26/2021 20:57,C,18.143
12/26/2021 22:37,C,18.143
12/27/2021 0:17,C,17.642
12/27/2021 1:57,C,17.642
12/27/2021 3:37,C,17.642
12/27/2021 5:17,C,17.141
12/27/2021 6:57,C,17.642
12/27/2021 8:37,C,17.141
12/27/2021 10:17,C,20.146
12/27/2021 11:57,C,21.147
12/27/2021 13:37,C,21.647
12/27/2021 15:17,C,21.647
12/27/2021 16:57,C,18.644
12/27/2021 18:37,C,18.143
12/27/2021 20:17,C,17.642
12/27/2021 21:57,C,17.141
12/27/2021 23:37,C,17.141
12/28/2021 1:17,C,16.641
12/28/2021 2:57,C,16.641
12/28/2021 4:37,C,16.641
12/28/2021 6:17,C,16.641
12/28/2021 7:57,C,16.641
12/28/2021 9:37,C,16.14
12/28/2021 11:17,C,16.14
12/28/2021 12:57,C,16.641
12/28/2021 14:37,C,16.641
12/28/2021 16:17,C,16.641
12/28/2021 17:57,C,16.641
12/28/2021 19:37,C,16.14
12/28/2021 21:17,C,16.641
12/28/2021 22:57,C,16.641
12/29/2021 0:37,C,16.641
12/29/2021 2:17,C,16.14
12/29/2021 3:57,C,16.14
12/29/2021 5:37,C,16.14
12/29/2021 7:17,C,16.14
12/29/2021 8:57,C,16.14
12/29/2021 10:37,C,19.645
12/29/2021 12:17,C,20.646
12/29/2021 13:57,C,21.147
12/29/2021 15:37,C,18.644
12/29/2021 17:17,C,20.146
12/29/2021 18:57,C,21.147
12/29/2021 20:37,C,21.147
12/29/2021 22:17,C,21.147
12/29/2021 23:57,C,21.147
12/30/2021 1:37,C,21.147
12/30/2021 3:17,C,21.647
12/30/2021 4:57,C,21.647
12/30/2021 6:37,C,21.647
12/30/2021 8:17,C,22.147
12/30/2021 9:57,C,22.147
12/30/2021 11:37,C,22.648
12/30/2021 13:17,C,22.648
12/30/2021 14:57,C,22.648
12/30/2021 16:37,C,19.645
12/30/2021 18:17,C,19.144
12/30/2021 19:57,C,18.644
12/30/2021 21:37,C,18.143
12/30/2021 23:17,C,18.143
12/31/2021 0:57,C,18.143
12/31/2021 2:37,C,18.143
12/31/2021 4:17,C,18.143
12/31/2021 5:57,C,18.143
12/31/2021 7:37,C,18.143
12/31/2021 9:17,C,18.143
12/31/2021 10:57,C,18.143
12/31/2021 12:37,C,18.143
12/31/2021 14:17,C,18.143
12/31/2021 15:57,C,18.143
12/31/2021 17:37,C,18.143
12/31/2021 19:17,C,18.143
12/31/2021 20:57,C,18.143
12/31/2021 22:37,C,18.143
1/1/2022 0:17,C,18.143
1/1/2022 1:57,C,17.642
1/1/2022 3:37,C,17.642
1/1/2022 5:17,C,17.141
1/1/2022 6:57,C,17.141
1/1/2022 8:37,C,17.141
1/1/2022 10:17,C,16.641
1/1/2022 11:57,C,16.641
1/1/2022 13:37,C,17.141
1/1/2022 15:17,C,16.641
1/1/2022 16:57,C,17.141
1/1/2022 18:37,C,16.641
1/1/2022 20:17,C,16.14
1/1/2022 21:57,C,16.14
1/1/2022 23:37,C,16.14
1/2/2022 1:17,C,16.14
1/2/2022 2:57,C,15.639
1/2/2022 4:37,C,15.639
1/2/2022 6:17,C,15.138
1/2/2022 7:57,C,15.138
1/2/2022 9:37,C,15.639
1/2/2022 11:17,C,15.138
1/2/2022 12:57,C,15.639
1/2/2022 14:37,C,16.14
1/2/2022 16:17,C,15.639
1/2/2022 17:57,C,16.14
1/2/2022 19:37,C,15.639
1/2/2022 21:17,C,15.639
1/2/2022 22:57,C,15.639
1/3/2022 0:37,C,15.138
1/3/2022 2:17,C,15.138
1/3/2022 3:57,C,15.138
1/3/2022 5:37,C,15.138
1/3/2022 7:17,C,14.636
1/3/2022 8:57,C,14.636
1/3/2022 10:37,C,19.645
1/3/2022 12:17,C,20.146
1/3/2022 13:57,C,18.143
1/3/2022 15:37,C,17.141
1/3/2022 17:17,C,17.141
1/3/2022 18:57,C,17.141
1/3/2022 20:37,C,17.141
1/3/2022 22:17,C,16.641
1/3/2022 23:57,C,16.641
1/4/2022 1:37,C,16.641
1/4/2022 3:17,C,16.14
1/4/2022 4:57,C,16.641
1/4/2022 6:37,C,18.644
1/4/2022 8:17,C,20.146
1/4/2022 9:57,C,20.646
1/4/2022 11:37,C,21.147
1/4/2022 13:17,C,21.647
1/4/2022 14:57,C,19.144
1/4/2022 16:37,C,18.644
1/4/2022 18:17,C,18.143
1/4/2022 19:57,C,17.642
1/4/2022 21:37,C,17.141
1/4/2022 23:17,C,17.141
1/5/2022 0:57,C,17.141
1/5/2022 2:37,C,17.642
1/5/2022 4:17,C,17.141
1/5/2022 5:57,C,17.141
1/5/2022 7:37,C,17.141
1/5/2022 9:17,C,17.141
1/5/2022 10:57,C,21.147
1/5/2022 12:37,C,21.647
1/5/2022 14:17,C,21.647
1/5/2022 15:57,C,18.644
1/5/2022 17:37,C,18.644
1/5/2022 19:17,C,18.143
1/5/2022 20:57,C,18.143
1/5/2022 22:37,C,18.143
1/6/2022 0:17,C,18.143
1/6/2022 1:57,C,17.642
1/6/2022 3:37,C,17.642
1/6/2022 5:17,C,17.141
1/6/2022 6:57,C,20.146
1/6/2022 8:37,C,20.646
1/6/2022 10:17,C,21.147
1/6/2022 11:57,C,21.147
1/6/2022 13:37,C,21.647
1/6/2022 15:17,C,17.642
1/6/2022 16:57,C,16.14
1/6/2022 18:37,C,14.135
1/6/2022 20:17,C,12.13
1/6/2022 21:57,C,10.124
1/6/2022 23:37,C,8.117
1/7/2022 1:17,C,7.113
1/7/2022 2:57,C,5.607
1/7/2022 4:37,C,4.603
1/7/2022 6:17,C,3.599
1/7/2022 7:57,C,2.594
1/7/2022 9:37,C,2.594
1/7/2022 11:17,C,4.101
1/7/2022 12:57,C,5.105
1/7/2022 14:37,C,6.109
1/7/2022 16:17,C,6.109
1/7/2022 17:57,C,6.109
1/7/2022 19:37,C,6.109
1/7/2022 21:17,C,6.109
1/7/2022 22:57,C,5.607
1/8/2022 0:37,C,5.607
1/8/2022 2:17,C,5.105
1/8/2022 3:57,C,4.603
1/8/2022 5:37,C,4.603
1/8/2022 7:17,C,4.101
1/8/2022 8:57,C,4.101
1/8/2022 10:37,C,5.105
1/8/2022 12:17,C,5.607
1/8/2022 13:57,C,6.109
1/8/2022 15:37,C,6.109
1/8/2022 17:17,C,6.109
1/8/2022 18:57,C,5.607
1/8/2022 20:37,C,5.105
1/8/2022 22:17,C,4.603
1/8/2022 23:57,C,3.599
1/9/2022 1:37,C,2.594
1/9/2022 3:17,C,2.091
1/9/2022 4:57,C,2.091
1/9/2022 6:37,C,2.091
1/9/2022 8:17,C,1.086
1/9/2022 9:57,C,2.091
1/9/2022 11:37,C,2.594
1/9/2022 13:17,C,3.096
1/9/2022 14:57,C,3.599
1/9/2022 16:37,C,4.101
1/9/2022 18:17,C,3.599
1/9/2022 19:57,C,3.599
1/9/2022 21:37,C,3.599
1/9/2022 23:17,C,3.599
1/10/2022 0:57,C,3.096
1/10/2022 2:37,C,3.096
1/10/2022 4:17,C,2.594
1/10/2022 5:57,C,2.594
1/10/2022 7:37,C,2.091
1/10/2022 9:17,C,2.091
1/10/2022 10:57,C,2.594
1/10/2022 12:37,C,3.096
1/10/2022 14:17,C,4.101
1/10/2022 15:57,C,4.101
1/10/2022 17:37,C,4.101
1/10/2022 19:17,C,3.599
1/10/2022 20:57,C,3.599
1/10/2022 22:37,C,3.096
1/11/2022 0:17,C,3.096
1/11/2022 1:57,C,2.594
1/11/2022 3:37,C,1.589
1/11/2022 5:17,C,0.584
1/11/2022 6:57,C,-0.422
1/11/2022 8:37,C,-0.924
1/11/2022 10:17,C,-0.422
1/11/2022 11:57,C,1.589
1/11/2022 13:37,C,2.594
1/11/2022 15:17,C,3.599
1/11/2022 16:57,C,4.101
1/11/2022 18:37,C,3.599
1/11/2022 20:17,C,3.096
1/11/2022 21:57,C,2.594
1/11/2022 23:37,C,1.589
1/12/2022 1:17,C,1.086
1/12/2022 2:57,C,0.081
1/12/2022 4:37,C,-0.924
1/12/2022 6:17,C,-1.93
1/12/2022 7:57,C,-2.433
1/12/2022 9:37,C,-1.93
1/12/2022 11:17,C,0.081
1/12/2022 12:57,C,1.589
1/12/2022 14:37,C,3.096
1/12/2022 16:17,C,4.101
1/12/2022 17:57,C,4.101
1/12/2022 19:37,C,4.101
1/12/2022 21:17,C,4.603
1/12/2022 22:57,C,4.101
1/13/2022 0:37,C,3.096
1/13/2022 2:17,C,2.594
1/13/2022 3:57,C,2.091
1/13/2022 5:37,C,1.589
1/13/2022 7:17,C,0.584
1/13/2022 8:57,C,0.584
1/13/2022 10:37,C,1.589
1/13/2022 12:17,C,3.599
1/13/2022 13:57,C,5.105
1/13/2022 15:37,C,6.109
1/13/2022 17:17,C,6.611
1/13/2022 18:57,C,6.611
1/13/2022 20:37,C,6.109
1/13/2022 22:17,C,6.109
1/13/2022 23:57,C,6.109
1/14/2022 1:37,C,6.109
1/14/2022 3:17,C,5.607
1/14/2022 4:57,C,6.109
1/14/2022 6:37,C,5.607
1/14/2022 8:17,C,5.607
1/14/2022 9:57,C,6.109
1/14/2022 11:37,C,7.113
1/14/2022 13:17,C,7.615
1/14/2022 14:57,C,8.117
1/14/2022 16:37,C,7.615
1/14/2022 18:17,C,7.113
1/14/2022 19:57,C,6.611
1/14/2022 21:37,C,6.109
1/14/2022 23:17,C,6.109
1/15/2022 0:57,C,5.607
1/15/2022 2:37,C,5.105
1/15/2022 4:17,C,4.603
1/15/2022 5:57,C,4.101
1/15/2022 7:37,C,3.599
1/15/2022 9:17,C,3.599
1/15/2022 10:57,C,4.101
1/15/2022 12:37,C,5.105
1/15/2022 14:17,C,5.607
1/15/2022 15:57,C,6.109
1/15/2022 17:37,C,5.607
1/15/2022 19:17,C,5.105
1/15/2022 20:57,C,4.603
1/15/2022 22:37,C,3.599
1/16/2022 0:17,C,2.594
1/16/2022 1:57,C,1.589
1/16/2022 3:37,C,0.584
1/16/2022 5:17,C,-0.422
1/16/2022 6:57,C,-1.427
1/16/2022 8:37,C,-1.93
1/16/2022 10:17,C,-1.427
1/16/2022 11:57,C,0.584
1/16/2022 13:37,C,2.594
1/16/2022 15:17,C,4.101
1/16/2022 16:57,C,4.603
1/16/2022 18:37,C,4.101
1/16/2022 20:17,C,3.599
1/16/2022 21:57,C,3.096
1/16/2022 23:37,C,2.091
1/17/2022 1:17,C,1.589
1/17/2022 2:57,C,1.086
1/17/2022 4:37,C,0.584
1/17/2022 6:17,C,0.081
1/17/2022 7:57,C,0.081
1/17/2022 9:37,C,0.584
1/17/2022 11:17,C,2.091
1/17/2022 12:57,C,4.101
1/17/2022 14:37,C,5.105
1/17/2022 16:17,C,5.607
1/17/2022 17:57,C,5.607
1/17/2022 19:37,C,5.105
1/17/2022 21:17,C,4.603
1/17/2022 22:57,C,3.599
1/18/2022 0:37,C,3.096
1/18/2022 2:17,C,3.096
1/18/2022 3:57,C,2.594
1/18/2022 5:37,C,2.594
1/18/2022 7:17,C,2.594
1/18/2022 8:57,C,3.096
1/18/2022 10:37,C,3.599
1/18/2022 12:17,C,4.101
1/18/2022 13:57,C,4.603
1/18/2022 15:37,C,4.603
1/18/2022 17:17,C,4.603
1/18/2022 18:57,C,4.603
1/18/2022 20:37,C,4.603
1/18/2022 22:17,C,4.603
1/18/2022 23:57,C,4.603
1/19/2022 1:37,C,4.101
1/19/2022 3:17,C,3.599
1/19/2022 4:57,C,3.599
1/19/2022 6:37,C,3.096
1/19/2022 8:17,C,2.594
1/19/2022 9:57,C,3.096
1/19/2022 11:37,C,4.101
1/19/2022 13:17,C,4.603
1/19/2022 14:57,C,5.105
1/19/2022 16:37,C,5.105
1/19/2022 18:17,C,5.105
1/19/2022 19:57,C,4.603
1/19/2022 21:37,C,3.599
1/19/2022 23:17,C,3.096
1/20/2022 0:57,C,2.594
1/20/2022 2:37,C,1.589
1/20/2022 4:17,C,1.086
1/20/2022 5:57,C,0.081
1/20/2022 7:37,C,0.081
1/20/2022 9:17,C,0.584
1/20/2022 10:57,C,1.086
1/20/2022 12:37,C,2.091
1/20/2022 14:17,C,3.096
1/20/2022 15:57,C,3.599
1/20/2022 17:37,C,4.101
1/20/2022 19:17,C,3.599
1/20/2022 20:57,C,2.594
1/20/2022 22:37,C,2.091
1/21/2022 0:17,C,1.086
1/21/2022 1:57,C,0.584
1/21/2022 3:37,C,0.081
1/21/2022 5:17,C,-0.924
1/21/2022 6:57,C,-0.924
1/21/2022 8:37,C,-0.924
1/21/2022 10:17,C,0.081
1/21/2022 11:57,C,1.589
1/21/2022 13:37,C,2.594
1/21/2022 15:17,C,3.096
1/21/2022 16:57,C,3.096
1/21/2022 18:37,C,2.594
1/21/2022 20:17,C,2.594
1/21/2022 21:57,C,2.091
1/21/2022 23:37,C,2.091
1/22/2022 1:17,C,1.589
1/22/2022 2:57,C,1.589
1/22/2022 4:37,C,1.589
1/22/2022 6:17,C,1.086
1/22/2022 7:57,C,1.086
1/22/2022 9:37,C,1.086
1/22/2022 11:17,C,1.086
1/22/2022 12:57,C,1.086
1/22/2022 14:37,C,1.589
1/22/2022 16:17,C,2.091
1/22/2022 17:57,C,2.091
1/22/2022 19:37,C,2.091
1/22/2022 21:17,C,2.594
1/22/2022 22:57,C,2.594
1/23/2022 0:37,C,2.594
1/23/2022 2:17,C,2.594
1/23/2022 3:57,C,2.594
1/23/2022 5:37,C,2.091
1/23/2022 7:17,C,2.091
1/23/2022 8:57,C,2.091
1/23/2022 10:37,C,3.096
1/23/2022 12:17,C,4.101
1/23/2022 13:57,C,4.603
1/23/2022 15:37,C,5.105
1/23/2022 17:17,C,5.607
1/23/2022 18:57,C,5.105
1/23/2022 20:37,C,4.101
1/23/2022 22:17,C,3.096
1/23/2022 23:57,C,2.594
1/24/2022 1:37,C,1.589
1/24/2022 3:17,C,0.584
1/24/2022 4:57,C,0.081
1/24/2022 6:37,C,-0.924
1/24/2022 8:17,C,-1.427
1/24/2022 9:57,C,-0.422
1/24/2022 11:37,C,1.589
1/24/2022 13:17,C,3.096
1/24/2022 14:57,C,4.603
1/24/2022 16:37,C,5.607
1/24/2022 18:17,C,5.607
1/24/2022 19:57,C,5.105
1/24/2022 21:37,C,4.603
1/24/2022 23:17,C,4.101
1/25/2022 0:57,C,4.101
1/25/2022 2:37,C,3.096
1/25/2022 4:17,C,2.594
1/25/2022 5:57,C,2.091
1/25/2022 7:37,C,1.086
1/25/2022 9:17,C,1.086
1/25/2022 10:57,C,2.594
1/25/2022 12:37,C,3.599
1/25/2022 14:17,C,4.101
1/25/2022 15:57,C,4.603
1/25/2022 17:37,C,4.603
1/25/2022 19:17,C,4.101
1/25/2022 20:57,C,3.599
1/25/2022 22:37,C,3.599
1/26/2022 0:17,C,3.096
1/26/2022 1:57,C,2.594
1/26/2022 3:37,C,2.091
1/26/2022 5:17,C,1.086
1/26/2022 6:57,C,0.584
1/26/2022 8:37,C,0.081
1/26/2022 10:17,C,0.584
1/26/2022 11:57,C,1.589
1/26/2022 13:37,C,2.091
1/26/2022 15:17,C,3.096
1/26/2022 16:57,C,3.599
1/26/2022 18:37,C,3.096
1/26/2022 20:17,C,2.594
1/26/2022 21:57,C,2.091
1/26/2022 23:37,C,1.086
1/27/2022 1:17,C,0.081
1/27/2022 2:57,C,-0.924
1/27/2022 4:37,C,-1.93
1/27/2022 6:17,C,-2.433
1/27/2022 7:57,C,-3.439
1/27/2022 9:37,C,-2.936
1/27/2022 11:17,C,-1.427
1/27/2022 12:57,C,1.086
1/27/2022 14:37,C,2.091
1/27/2022 16:17,C,2.594
1/27/2022 17:57,C,2.594
1/27/2022 19:37,C,2.091
1/27/2022 21:17,C,1.589
1/27/2022 22:57,C,1.086
1/28/2022 0:37,C,0.584
1/28/2022 2:17,C,0.584
1/28/2022 3:57,C,0.081
1/28/2022 5:37,C,-0.422
1/28/2022 7:17,C,-0.924
1/28/2022 8:57,C,-0.924
1/28/2022 10:37,C,-0.422
1/28/2022 12:17,C,0.584
1/28/2022 13:57,C,1.589
1/28/2022 15:37,C,2.091
1/28/2022 17:17,C,2.091
1/28/2022 18:57,C,2.091
1/28/2022 20:37,C,2.091
1/28/2022 22:17,C,2.091
1/28/2022 23:57,C,2.091
1/29/2022 1:37,C,2.091
1/29/2022 3:17,C,1.589
1/29/2022 4:57,C,1.589
1/29/2022 6:37,C,1.086
1/29/2022 8:17,C,1.086
1/29/2022 9:57,C,1.589
1/29/2022 11:37,C,2.594
1/29/2022 13:17,C,3.599
1/29/2022 14:57,C,4.101
1/29/2022 16:37,C,4.603
1/29/2022 18:17,C,4.603
1/29/2022 19:57,C,4.101
1/29/2022 21:37,C,4.101
1/29/2022 23:17,C,3.599
1/30/2022 0:57,C,3.096
1/30/2022 2:37,C,3.096
1/30/2022 4:17,C,3.096
1/30/2022 5:57,C,3.096
1/30/2022 7:37,C,2.594
1/30/2022 9:17,C,3.096
1/30/2022 10:57,C,3.599
1/30/2022 12:37,C,4.101
1/30/2022 14:17,C,5.105
1/30/2022 15:57,C,5.607
1/30/2022 17:37,C,6.109
1/30/2022 19:17,C,5.105
1/30/2022 20:57,C,4.603
1/30/2022 22:37,C,3.599
1/31/2022 0:17,C,3.096
1/31/2022 1:57,C,2.091
1/31/2022 3:37,C,1.086
1/31/2022 5:17,C,0.081
1/31/2022 6:57,C,-0.422
1/31/2022 8:37,C,-0.924
1/31/2022 10:17,C,1.086
1/31/2022 11:57,C,3.096
1/31/2022 13:37,C,4.603
1/31/2022 15:17,C,5.607
1/31/2022 16:57,C,6.109
1/31/2022 18:37,C,6.109
1/31/2022 20:17,C,5.607
1/31/2022 21:57,C,5.607
1/31/2022 23:37,C,5.607
2/1/2022 1:17,C,5.105
2/1/2022 2:57,C,4.603
2/1/2022 4:37,C,4.101
2/1/2022 6:17,C,3.599
2/1/2022 7:57,C,3.599
2/1/2022 9:37,C,3.599
2/1/2022 11:17,C,4.603
2/1/2022 12:57,C,5.607
2/1/2022 14:37,C,5.105
2/1/2022 16:17,C,5.607
2/1/2022 17:57,C,5.105
2/1/2022 19:37,C,5.105
2/1/2022 21:17,C,5.105
2/1/2022 22:57,C,4.603
2/2/2022 0:37,C,4.101
2/2/2022 2:17,C,3.599
2/2/2022 3:57,C,3.096
2/2/2022 5:37,C,2.091
2/2/2022 7:17,C,1.086
2/2/2022 8:57,C,0.081
2/2/2022 10:37,C,0.584
2/2/2022 12:17,C,0.584
2/2/2022 13:57,C,0.584
2/2/2022 15:37,C,0.584
2/2/2022 17:17,C,0.081
2/2/2022 18:57,C,-0.924
2/2/2022 20:37,C,-0.924
2/2/2022 22:17,C,-1.93
2/2/2022 23:57,C,-2.433
2/3/2022 1:37,C,-3.439
2/3/2022 3:17,C,-3.942
2/3/2022 4:57,C,-4.445
2/3/2022 6:37,C,-4.948
2/3/2022 8:17,C,-5.451
2/3/2022 9:57,C,-4.948
2/3/2022 11:37,C,-3.942
2/3/2022 13:17,C,-3.439
2/3/2022 14:57,C,-2.936
2/3/2022 16:37,C,-2.433
2/3/2022 18:17,C,-2.433
2/3/2022 19:57,C,-2.936
2/3/2022 21:37,C,-2.936
2/3/2022 23:17,C,-2.936
2/4/2022 0:57,C,-2.936
2/4/2022 2:37,C,-2.936
2/4/2022 4:17,C,-3.439
2/4/2022 5:57,C,-3.439
2/4/2022 7:37,C,-3.439
2/4/2022 9:17,C,-3.439
2/4/2022 10:57,C,-2.433
2/4/2022 12:37,C,-1.427
2/4/2022 14:17,C,-0.422
2/4/2022 15:57,C,0.081
2/4/2022 17:37,C,0.584
2/4/2022 19:17,C,0.081
2/4/2022 20:57,C,-0.422
2/4/2022 22:37,C,-0.422
2/5/2022 0:17,C,-0.422
2/5/2022 1:57,C,-0.924
2/5/2022 3:37,C,-1.427
2/5/2022 5:17,C,-2.433
2/5/2022 6:57,C,-3.439
2/5/2022 8:37,C,-4.445
2/5/2022 10:17,C,-2.433
2/5/2022 11:57,C,-0.924
2/5/2022 13:37,C,0.584
2/5/2022 15:17,C,1.589
2/5/2022 16:57,C,2.594
2/5/2022 18:37,C,2.594
2/5/2022 20:17,C,2.091
2/5/2022 21:57,C,2.594
2/5/2022 23:37,C,2.594
2/6/2022 1:17,C,2.594
2/6/2022 2:57,C,1.589
2/6/2022 4:37,C,1.086
2/6/2022 6:17,C,0.081
2/6/2022 7:57,C,-0.422
2/6/2022 9:37,C,0.584
2/6/2022 11:17,C,1.589
2/6/2022 12:57,C,2.594
2/6/2022 14:37,C,3.096
2/6/2022 16:17,C,3.599
2/6/2022 17:57,C,3.599
2/6/2022 19:37,C,3.096
2/6/2022 21:17,C,3.096
2/6/2022 22:57,C,2.594
2/7/2022 0:37,C,2.594
2/7/2022 2:17,C,2.091
2/7/2022 3:57,C,1.589
2/7/2022 5:37,C,1.589
2/7/2022 7:17,C,1.086
2/7/2022 8:57,C,1.086
2/7/2022 10:37,C,2.091
2/7/2022 12:17,C,3.096
2/7/2022 13:57,C,4.101
2/7/2022 15:37,C,4.603
2/7/2022 17:17,C,5.105
2/7/2022 18:57,C,4.603
2/7/2022 20:37,C,4.101
2/7/2022 22:17,C,3.096
2/7/2022 23:57,C,2.091
2/8/2022 1:37,C,1.589
2/8/2022 3:17,C,0.081
2/8/2022 4:57,C,-0.924
2/8/2022 6:37,C,-1.427
2/8/2022 8:17,C,-2.433
2/8/2022 9:57,C,-0.924
2/8/2022 11:37,C,2.091
2/8/2022 13:17,C,4.101
2/8/2022 14:57,C,5.105
2/8/2022 16:37,C,6.109
2/8/2022 18:17,C,6.109
2/8/2022 19:57,C,6.109
2/8/2022 21:37,C,5.607
2/8/2022 23:17,C,5.607
2/9/2022 0:57,C,5.607
2/9/2022 2:37,C,5.607
